VP	TO	 ID obj.	ITyp	STyp	S	Zaèátek	Konec	VarPole	ÈZá	H	Var.pole uživatel.dat
01	S	20002722	1001	B007	1	01.12.2024	31.12.9999	T 30002088			T 30002088                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20002722	1001	B007	1	01.12.2024	31.12.9999	T 30002089			T 30002089                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20002722	1001	B007	1	01.12.2024	31.12.9999	T 30002090			T 30002090                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20002722	1001	B007	1	01.12.2024	31.12.9999	T 30002092			T 30002092                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20002722	1001	B007	1	01.12.2024	31.12.9999	T 30002095			T 30002095                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20002722	1001	B007	1	01.12.2024	31.12.9999	T 30002098			T 30002098                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20002722	1001	B007	1	01.12.2024	31.12.9999	T 30002099			T 30002099                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20002722	1001	B007	1	01.12.2024	31.12.9999	T 30002125			T 30002125                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20002722	1001	B007	1	01.12.2024	31.12.9999	T 30002126			T 30002126                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20002722	1001	B007	1	01.12.2024	31.12.9999	T 30002127			T 30002127                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20002722	1001	B007	1	01.12.2024	31.12.9999	T 30002128			T 30002128                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20002722	1001	B007	1	01.12.2024	31.12.9999	T 30015025			T 30015025                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20002722	1001	B007	1	01.12.2024	31.12.9999	T 30049045			T 30049045                                     #900173090000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20002722	1001	B007	1	01.12.2024	31.12.9999	T 30056457			T 30056457                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20002723	1001	B007	1	01.04.2012	31.07.2015	T 30000373			T 30000373                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20002723	1001	B007	1	01.04.2012	31.07.2015	T 30000374			T 30000374                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20002723	1001	B007	1	01.04.2012	31.07.2015	T 30000376			T 30000376                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20002723	1001	B007	1	01.04.2012	31.07.2015	T 30000377			T 30000377                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20002723	1001	B007	1	01.04.2012	31.07.2015	T 30000379			T 30000379                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20002723	1001	B007	1	01.04.2012	31.07.2015	T 30000381			T 30000381                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20002723	1001	B007	1	01.04.2012	31.07.2015	T 30000382			T 30000382                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20002723	1001	B007	1	01.04.2012	31.07.2015	T 30000383			T 30000383                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20002723	1001	B007	1	01.04.2012	31.07.2015	T 30002019			T 30002019                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20002723	1001	B007	1	01.04.2012	31.07.2015	T 30002020			T 30002020                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20002723	1001	B007	1	01.04.2012	31.07.2015	T 30002075			T 30002075                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20002723	1001	B007	1	01.04.2012	31.07.2015	T 30002076			T 30002076                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20002723	1001	B007	1	01.04.2012	31.07.2015	T 30002080			T 30002080                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20002723	1001	B007	1	01.04.2012	31.07.2015	T 30002088			T 30002088                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20002723	1001	B007	1	01.04.2012	31.07.2015	T 30002092			T 30002092                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20002723	1001	B007	1	01.04.2012	31.07.2015	T 30002096			T 30002096                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20002723	1001	B007	1	01.04.2012	31.07.2015	T 30004788			T 30004788                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20002723	1001	B007	1	01.04.2012	31.07.2015	T 30015025			T 30015025                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20002723	1001	B007	1	01.04.2012	31.07.2015	T 30017761			T 30017761                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20002723	1001	B007	1	01.04.2012	31.07.2015	T 30017769			T 30017769                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20002723	1001	B007	1	01.04.2012	31.07.2015	T 30017773			T 30017773                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20002723	1001	B007	1	01.04.2012	31.07.2015	T 30019292			T 30019292                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20002723	1001	B007	1	01.04.2012	31.07.2015	T 30019293			T 30019293                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20002723	1001	B007	1	01.04.2012	31.07.2015	T 30019294			T 30019294                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20002723	1001	B007	1	01.04.2012	31.07.2015	T 30019295			T 30019295                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20002723	1001	B007	1	01.08.2015	31.08.2022	T 30000373			T 30000373                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20002723	1001	B007	1	01.08.2015	31.08.2022	T 30000374			T 30000374                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20002723	1001	B007	1	01.08.2015	31.08.2022	T 30000376			T 30000376                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20002723	1001	B007	1	01.08.2015	31.08.2022	T 30000377			T 30000377                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20002723	1001	B007	1	01.08.2015	31.08.2022	T 30000379			T 30000379                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20002723	1001	B007	1	01.08.2015	31.08.2022	T 30000381			T 30000381                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20002723	1001	B007	1	01.08.2015	31.08.2022	T 30000382			T 30000382                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20002723	1001	B007	1	01.08.2015	31.08.2022	T 30000383			T 30000383                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20002723	1001	B007	1	01.08.2015	31.08.2022	T 30002019			T 30002019                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20002723	1001	B007	1	01.08.2015	31.08.2022	T 30002020			T 30002020                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20002723	1001	B007	1	01.08.2015	31.08.2022	T 30002088			T 30002088                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20002723	1001	B007	1	01.08.2015	31.08.2022	T 30002089			T 30002089                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20002723	1001	B007	1	01.08.2015	31.08.2022	T 30002096			T 30002096                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
